point_id,timestamp,time_from_start,x_pixel,y_pixel,x_normalized,y_normalized,velocity_px_per_sec,movement_direction_x,movement_direction_y,acceleration,movement_type,is_fixation,fixation_duration,fixation_center_x,fixation_center_y,estimated_line,estimated_word_position,session_duration,total_fixations,average_velocity,reading_speed_wpm,fixation_rate
21,1755870074.124245,27.34461212158203,857,407,0.7935185185185185,0.5652777777777778,338.0121919122279,6,9,-130.1983815138817,saccade,True,0.17463302612304688,857.0625,405.0625,11.305555555555555,9.522222222222222,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
22,1755870074.1707606,27.391127824783325,863,450,0.799074074074074,0.625,933.3748326732183,6,43,595.3626407609904,saccade,False,0,0,0,12.5,9.588888888888889,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
23,1755870074.2020903,27.422457456588745,867,436,0.8027777777777778,0.6055555555555555,464.74276713466406,4,-14,-468.63206553855423,saccade,False,0,0,0,12.11111111111111,9.633333333333333,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
24,1755870074.2350945,27.455461740493774,871,474,0.8064814814814815,0.6583333333333333,1157.7268714278343,4,38,692.9841042931703,saccade,False,0,0,0,13.166666666666666,9.677777777777777,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
25,1755870074.268605,27.488972187042236,874,506,0.8092592592592592,0.7027777777777777,959.113371213837,3,32,-198.61350021399733,saccade,False,0,0,0,14.055555555555555,9.71111111111111,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
26,1755870074.2996056,27.519972801208496,877,531,0.812037037037037,0.7375,812.221218876137,3,25,-146.89215233770005,saccade,False,0,0,0,14.75,9.744444444444444,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
27,1755870074.331734,27.552101135253906,879,554,0.8138888888888889,0.7694444444444445,718.580450782152,2,23,-93.640768093985,saccade,True,0,0,0,15.38888888888889,9.766666666666667,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
28,1755870074.363249,27.583616256713867,881,573,0.8157407407407408,0.7958333333333333,606.2160730941533,2,19,-112.36437768799863,saccade,True,0,0,0,15.916666666666666,9.78888888888889,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
29,1755870074.3952498,27.615617036819458,882,589,0.8166666666666667,0.8180555555555555,500.9633980479308,1,16,-105.25267504622252,saccade,True,0,0,0,16.36111111111111,9.8,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
30,1755870074.4292498,27.649616956710815,883,606,0.8175925925925925,0.8416666666666667,500.86548498766234,1,17,-0.09791306026846769,saccade,True,0.3999338150024414,875.171875,625.02001953125,16.833333333333332,9.811111111111112,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
31,1755870074.460789,27.681156158447266,884,618,0.8185185185185185,0.8583333333333333,381.79769670186977,1,12,-119.06778828579257,saccade,True,0.3999338150024414,875.171875,625.02001953125,17.166666666666668,9.822222222222223,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
32,1755870074.4919817,27.71234893798828,885,630,0.8194444444444444,0.875,386.0378829965669,1,12,4.240186294697139,saccade,True,0.3999338150024414,875.171875,625.02001953125,17.5,9.833333333333334,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
